시군구,위계,광역구분,종속구분,도로명,영문도로명,고시일자,시점,종점,도로폭,도로고시길이,도로물리길이,기초간격,부여사유,부여방식,부여일자,부여사유설명,도로구간일련번호
광진구,길,시군구,주도로,광장로9길,Gwangjang-ro 9-gil,2010.6.3,광장동 332-7,광장동 276-2,4,146,145.189,10,행정구역 명칭,일련번호,2010.5.28,광장로에서 분기되는 도로,140
광진구,길,시군구,주도로,용마산로14길,Yongmasan-ro 14-gil,2010.6.3,중곡동 150-93,중곡동 150-335,4,111,111.134,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,2711
광진구,길,시군구,주도로,구의로10길,Guui-ro 10-gil,2010.6.3,구의동 224-66,구의동 224-8,4,101,101.039,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,370
광진구,길,시군구,주도로,구의로11길,Guui-ro 11-gil,2010.6.3,구의동 226-24,구의동 231-34,4,207,207.48,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,2394
광진구,길,시군구,주도로,구의로12길,Guui-ro 12-gil,2010.6.3,구의동 227-39,구의동 227-29,4,123,123.341,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,2727
광진구,길,시군구,주도로,구의로3길,Guui-ro 3-gil,2010.6.3,구의동 221-12,구의동 241-91,4,257,256.743,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,497
광진구,길,시군구,주도로,능동로27나길,Neungdong-ro 27na-gil,2010.6.3,군자동 71-1,군자동 73,4,237,237.065,10,행정구역 명칭,기타,2010.5.28,능동로에서 분기되는 도로,474
광진구,길,시군구,주도로,구의로9길,Guui-ro 9-gil,2010.6.3,구의동 225-23,구의동 239-111,4,226,226.058,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,498
광진구,길,시군구,주도로,아차산로41가길,Achasan-ro 41ga-gil,2010.6.3,자양동 225-24,자양동 225-39,4,99,98.611,10,지명·자연마을이름,기타,2010.5.28,아차산로에서 분기되는 도로,1640
광진구,길,시군구,주도로,아차산로31길,Achasan-ro 31-gil,2010.6.3,화양동 7-3,화양동 10-1,4,349,349.152,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,300
광진구,길,시군구,주도로,면목로4길,Myeonmok-ro 4-gil,2010.6.3,군자동 49-9,군자동 51-24,4,115,114.535,10,행정구역 명칭,일련번호,2010.5.28,면목로에서 분기되는 도로,152
광진구,길,시군구,주도로,면목로1길,Myeonmok-ro 1-gil,2010.6.3,군자동 48-24,군자동 60-6,4,189,188.971,10,행정구역 명칭,일련번호,2010.5.28,면목로에서 분기되는 도로,165
광진구,길,시군구,주도로,면목로15길,Myeonmok-ro 15-gil,2010.6.3,중곡동 211-24,중곡동 175-31,4,213,213.304,10,행정구역 명칭,일련번호,2010.5.28,면목로에서 분기되는 도로,2701
광진구,길,시군구,주도로,답십리로80길,Dapsimni-ro 80-gil,2010.6.3,중곡동 564-1,중곡동 569-4,4,107,106.744,10,행정구역 명칭,일련번호,2010.5.28,답십리로에서 분기되는 도로,36
광진구,길,시군구,주도로,뚝섬로28길,Ttukseom-ro 28-gil,2010.6.3,자양동 45-34,자양동 48-55,4,280,297.615,10,지명·자연마을이름,일련번호,2010.5.28,뚝섬로에서 분기되는 도로,288
광진구,길,시군구,주도로,광장로1나길,Gwangjang-ro 1na-gil,2010.6.3,광장동 394-1,광장동 378-13,4,259,258.859,10,행정구역 명칭,기타,2010.5.28,광장로에서 분기되는 도로,147
광진구,길,시군구,주도로,능동로46길,Neungdong-ro 46-gil,2010.6.3,중곡동 41-17,중곡동 44-2,4,230,230.192,10,행정구역 명칭,일련번호,2010.5.28,능동로에서 분기되는 도로,512
광진구,길,시군구,주도로,동일로76나길,Dongil-ro 76na-gil,2010.6.3,중곡동 696-8,중곡동 684-9,4,208,207.729,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,458
광진구,길,시군구,주도로,긴고랑로27길,Gingorang-ro 27-gil,2010.6.3,중곡동 150-183,중곡동 149-2,4,147,146.908,10,지명·자연마을이름,일련번호,2010.5.28,긴고랑로에서 분기되는 도로,56
광진구,길,시군구,주도로,동일로56라길,Dongil-ro 56ra-gil,2010.6.3,군자동 60-76,군자동 60-46,4,132,131.968,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,166
광진구,길,시군구,주도로,동일로56나길,Dongil-ro 56na-gil,2010.6.3,군자동 157-6,군자동 36-0,4,121,120.743,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,162
광진구,길,시군구,주도로,동일로4가길,Dongil-ro 4ga-gil,2010.6.3,자양동 197-9,자양동 197-31,4,105,104.816,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,2329
광진구,길,시군구,주도로,동일로44길,Dongil-ro 44-gil,2010.6.3,군자동 125-23,군자동 125-111,4,139,138.781,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,214
광진구,길,시군구,주도로,동일로14길,Dongil-ro 14-gil,2010.6.3,자양동 250-21,자양동 249-27,4,144,144.375,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,335
광진구,길,시군구,주도로,능동로57길,Neungdong-ro 57-gil,2010.6.3,중곡동 169-41,중곡동 169-58,4,171,190.99,10,행정구역 명칭,일련번호,2010.5.28,능동로에서 분기되는 도로,47
광진구,길,시군구,주도로,동일로10가길,Dongil-ro 10ga-gil,2010.6.3,자양동 835-19,자양동 832-33,4,148,148.02,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,479
광진구,길,시군구,주도로,긴고랑로47길,Gingorang-ro 47-gil,2010.6.3,중곡동 72-63,중곡동 72-79,4,113,113.187,10,지명·자연마을이름,일련번호,2010.5.28,긴고랑로에서 분기되는 도로,466
광진구,길,시군구,주도로,답십리로74길,Dapsimni-ro 74-gil,2010.6.3,중곡동 582-3,중곡동 583-11,4,79,100.108,10,행정구역 명칭,일련번호,2010.5.28,답십리로에서 분기되는 도로,37
광진구,길,시군구,주도로,뚝섬로67가길,Ttukseom-ro 67ga-gil,2010.6.3,구의동 592-24,구의동 591-3,4,101,100.841,10,지명·자연마을이름,기타,2010.5.28,뚝섬로에서 분기되는 도로,2086
광진구,길,시군구,주도로,구의로8길,Guui-ro 8-gil,2010.6.3,구의동 224-12,구의동 224-57,4,100,99.731,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,382
광진구,길,시군구,주도로,자양로34길,Jayang-ro 34-gil,2010.6.3,구의동 68-26,구의동 67-5,4,130,129.682,10,행정구역 명칭,일련번호,2010.5.28,자양로에서 분기되는 도로,202
광진구,길,시군구,주도로,천호대로104나길,Cheonho-daero 104na-gil,2010.6.3,군자동 93-58,군자동 34-2,4,130,129.705,10,행정구역 명칭,기타,2010.5.28,천호대로에서 분기되는 도로,2105
광진구,길,시군구,주도로,천호대로104가길,Cheonho-daero 104ga-gil,2010.6.3,군자동 93-30,군자동 93-40,4,87,86.767,10,행정구역 명칭,기타,2010.5.28,천호대로에서 분기되는 도로,472
광진구,길,시군구,주도로,자양번영로9길,Jayangbeonyeong-ro 9-gil,2010.6.3,자양동 227-262,자양동 227-282,4,91,91.445,10,행정구역 명칭,일련번호,2010.5.28,자양번영로에서 분기되는 도로,286
광진구,길,시군구,주도로,광나루로20가길,Gwangnaru-ro 20ga-gil,2010.6.3,화양동 499-59,화양동 500-3,4,111,110.918,10,지명·자연마을이름,기타,2010.5.28,광나루로에서 분기되는 도로,475
광진구,길,시군구,주도로,자양번영로10길,Jayangbeonyeong-ro 10-gil,2010.6.3,자양동 799-5,자양동 802-3,4,132,132.018,10,행정구역 명칭,일련번호,2010.5.28,자양번영로에서 분기되는 도로,257
광진구,길,시군구,주도로,광나루로22나길,Gwangnaru-ro 22na-gil,2010.6.3,화양동 499-44,화양동 503-4,4,167,167.386,10,지명·자연마을이름,기타,2010.5.28,광나루로에서 분기되는 도로,476
광진구,길,시군구,주도로,광나루로28길,Gwangnaru-ro 28-gil,2010.6.3,화양동 478-2,화양동 435-1,4,126,126.222,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,333
광진구,길,시군구,주도로,광나루로30가길,Gwangnaru-ro 30ga-gil,2010.6.3,구의동 633-9,구의동 634-13,4,173,172.993,10,지명·자연마을이름,기타,2010.5.28,광나루로에서 분기되는 도로,358
광진구,길,시군구,주도로,자양로35길,Jayang-ro 35-gil,2010.6.3,구의동 80-61,구의동 612-7,4,223,254.901,10,행정구역 명칭,일련번호,2010.5.28,자양로에서 분기되는 도로,193
광진구,길,시군구,주도로,광나루로32길,Gwangnaru-ro 32-gil,2010.6.3,구의동 253-47,구의동 253-62,4,92,92.481,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,2725
광진구,길,시군구,주도로,광나루로34길,Gwangnaru-ro 34-gil,2010.6.3,구의동 253-7,구의동 253-31,4,111,110.595,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,2726
광진구,길,시군구,주도로,자양로25길,Jayang-ro 25-gil,2010.6.3,구의동 254-108,구의동 254-104,4,110,109.523,10,행정구역 명칭,일련번호,2010.5.28,자양로에서 분기되는 도로,2657
광진구,길,시군구,주도로,광나루로39길,Gwangnaru-ro 39-gil,2010.6.3,구의동 66-58,구의동 66-36,4,90,91.7,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,195
광진구,길,시군구,주도로,능동로11길,Neungdong-ro 11-gil,2010.6.3,화양동 5-43,화양동 5-29,4,81,81.067,10,행정구역 명칭,일련번호,2010.5.28,능동로에서 분기되는 도로,326
광진구,길,시군구,주도로,용마산로8다길,Yongmasan-ro 8da-gil,2010.6.3,중곡동 147-23,중곡동 147-52,4,135,134.502,10,지명·자연마을이름,기타,2010.5.28,용마산로에서 분기되는 도로,397
광진구,길,시군구,주도로,용마산로29길,Yongmasan-ro 29-gil,2010.6.3,중곡동 29-55,중곡동 29-42,4,257,256.627,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,44
광진구,길,시군구,주도로,아차산로49길,Achasan-ro 49-gil,2010.6.3,구의동 246-14,구의동 241-154,5,571,567.429,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,380
광진구,길,시군구,주도로,자양로4나길,Jayang-ro 4na-gil,2010.6.3,자양동 686-13,자양동 686-2,5,266,265.59,10,행정구역 명칭,기타,2010.5.28,자양로에서 분기되는 도로,493
광진구,길,시군구,주도로,동일로54길,Dongil-ro 54-gil,2010.6.3,군자동 134-33,군자동 144-10,5,119,118.652,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,150
광진구,길,시군구,주도로,자양번영로12길,Jayangbeonyeong-ro 12-gil,2010.6.3,자양동 799-0,자양동 798-2,5,138,137.891,10,행정구역 명칭,일련번호,2010.5.28,자양번영로에서 분기되는 도로,256
광진구,길,시군구,주도로,동일로48길,Dongil-ro 48-gil,2010.6.3,군자동 130-8,군자동 130-36,5,227,227.209,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,154
광진구,길,시군구,주도로,동일로46길,Dongil-ro 46-gil,2010.6.3,군자동 127-18,군자동 125-193,5,145,144.602,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,2169
광진구,길,시군구,주도로,자양번영로13길,Jayangbeonyeong-ro 13-gil,2010.6.3,자양동 227-128,자양동 227-57,5,193,192.983,10,행정구역 명칭,일련번호,2010.5.28,자양번영로에서 분기되는 도로,276
광진구,길,시군구,주도로,동일로42길,Dongil-ro 42-gil,2010.6.3,군자동 125-54,군자동 125-36,5,137,136.519,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,215
광진구,길,시군구,주도로,동일로40길,Dongil-ro 40-gil,2010.6.3,군자동 341-47,군자동 342-20,5,193,192.787,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,2174
광진구,길,시군구,주도로,동일로36길,Dongil-ro 36-gil,2010.6.3,군자동 349-3,군자동 349-9,5,147,146.89,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,2721
광진구,길,시군구,주도로,동일로18나길,Dongil-ro 18na-gil,2010.6.3,자양동 11-10,자양동 841-9,5,163,162.749,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,345
광진구,길,시군구,주도로,동일로74길,Dongil-ro 74-gil,2010.6.3,중곡동 190-4,중곡동 191-37,5,254,256.941,10,지명·자연마을이름,일련번호,2010.5.28,동일로에서 분기되는 도로,2944
광진구,길,시군구,주도로,용마산로18길,Yongmasan-ro 18-gil,2010.6.3,중곡동 150-66,중곡동 150-44,5,111,111.106,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,392
광진구,길,시군구,주도로,동일로10나길,Dongil-ro 10na-gil,2010.6.3,자양동 836-16,자양동 839-6,5,149,148.746,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,480
광진구,길,시군구,주도로,자양번영로7길,Jayangbeonyeong-ro 7-gil,2010.6.3,자양동 227-283,자양동 227-289,5,91,90.905,10,행정구역 명칭,일련번호,2010.5.28,자양번영로에서 분기되는 도로,281
광진구,길,시군구,주도로,용마산로20길,Yongmasan-ro 20-gil,2010.6.3,중곡동 150-65,중곡동 150-27,5,111,110.929,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,391
광진구,길,시군구,주도로,용마산로25길,Yongmasan-ro 25-gil,2010.6.3,중곡동 29-7,중곡동 29-16,5,153,152.539,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,46
광진구,길,시군구,주도로,용마산로26길,Yongmasan-ro 26-gil,2010.6.3,중곡동 18-13,중곡동 18-18,5,119,118.555,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,2708
광진구,길,시군구,주도로,천호대로121길,Cheonho-daero 121-gil,2010.6.3,중곡동 119-12,중곡동 127-78,5,492,491.624,10,행정구역 명칭,일련번호,2010.5.28,천호대로에서 분기되는 도로,521
광진구,길,시군구,주도로,천호대로135길,Cheonho-daero 135-gil,2010.6.3,구의동 57-79,구의동 57-45,5,149,148.579,10,행정구역 명칭,일련번호,2010.5.28,천호대로에서 분기되는 도로,119
광진구,길,시군구,주도로,능동로48가길,Neungdong-ro 48ga-gil,2010.6.3,중곡동 35-63,중곡동 35-47,5,190,190.182,10,행정구역 명칭,기타,2010.5.28,능동로에서 분기되는 도로,77
광진구,길,시군구,주도로,천호대로138길,Cheonho-daero 138-gil,2010.6.3,구의동 59-14,구의동 61-21,5,341,339.039,10,행정구역 명칭,일련번호,2010.5.28,천호대로에서 분기되는 도로,191
광진구,길,시군구,주도로,능동로3마길,Neungdong-ro 3ma-gil,2010.6.3,자양동 81-0,자양동 52-109,5,80,80.193,10,행정구역 명칭,기타,2010.5.28,능동로에서 분기되는 도로,485
광진구,길,시군구,주도로,능동로3나길,Neungdong-ro 3na-gil,2010.6.3,자양동 78-24,자양동 52-89,5,142,141.839,10,행정구역 명칭,기타,2010.5.28,능동로에서 분기되는 도로,483
광진구,길,시군구,주도로,능동로28길,Neungdong-ro 28-gil,2010.6.3,능동 283-30,능동 389-6,5,214,213.755,10,행정구역 명칭,일련번호,2010.5.28,능동로에서 분기되는 도로,187
광진구,길,시군구,주도로,동일로10다길,Dongil-ro 10da-gil,2010.6.3,자양동 40-41,자양동 842-14,5,138,138.442,10,지명·자연마을이름,기타,2010.5.28,동일로에서 분기되는 도로,351
광진구,길,시군구,주도로,자양로37가길,Jayang-ro 37ga-gil,2010.6.3,구의동 80-5,구의동 80-18,5,117,116.506,10,행정구역 명칭,기타,2010.5.28,자양로에서 분기되는 도로,508
광진구,길,시군구,주도로,용마산로12길,Yongmasan-ro 12-gil,2010.6.3,중곡동 150-101,중곡동 147-24,5,111,111.349,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,2712
광진구,길,시군구,주도로,영화사로9나길,Yeonghwasa-ro 9na-gil,2010.6.3,중곡동 104-2,중곡동 104-1,5,173,172.995,10,종교,기타,2010.5.28,영화사로에서 분기되는 도로,467
광진구,길,시군구,주도로,자양로19가길,Jayang-ro 19ga-gil,2010.6.3,자양동 771-31,자양동 771-18,5,105,105.355,10,행정구역 명칭,기타,2010.5.28,자양로에서 분기되는 도로,1651
광진구,길,시군구,주도로,아차산로46나길,Achasan-ro 46na-gil,2010.6.3,자양동 218-16,자양동 612-58,5,125,125.209,10,지명·자연마을이름,기타,2010.5.28,아차산로에서 분기되는 도로,265
광진구,길,시군구,주도로,아차산로46길,Achasan-ro 46-gil,2010.6.3,자양동 219-18,자양동 612-47,5,213,212.828,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,254
광진구,길,시군구,주도로,자양로19길,Jayang-ro 19-gil,2010.6.3,자양동 769-10,자양동 773-0,5,418,417.739,10,행정구역 명칭,일련번호,2010.5.28,자양로에서 분기되는 도로,82
광진구,길,시군구,주도로,아차산로61길,Achasan-ro 61-gil,2010.6.3,구의동 219-17,구의동 209-7,5,296,295.775,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,383
광진구,길,시군구,주도로,아차산로46가길,Achasan-ro 46ga-gil,2010.6.3,자양동 219-24,자양동 219-2,5,197,196.951,10,지명·자연마을이름,기타,2010.5.28,아차산로에서 분기되는 도로,255
광진구,길,시군구,주도로,아차산로45길,Achasan-ro 45-gil,2010.6.3,자양동 774-14,자양동 774-1,5,205,204.747,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,352
광진구,길,시군구,주도로,아차산로44가길,Achasan-ro 44ga-gil,2010.6.3,자양동 230-1,자양동 612-39,5,163,162.527,10,지명·자연마을이름,기타,2010.5.28,아차산로에서 분기되는 도로,266
광진구,길,시군구,주도로,아차산로42길,Achasan-ro 42-gil,2010.6.3,자양동 222-14,자양동 612-32,5,323,322.589,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,262
광진구,길,시군구,주도로,자양로23가길,Jayang-ro 23ga-gil,2010.6.3,구의동 654-6,구의동 650-1,5,229,228.678,10,행정구역 명칭,기타,2010.5.28,자양로에서 분기되는 도로,360
광진구,길,시군구,주도로,아차산로39가길,Achasan-ro 39ga-gil,2010.6.3,자양동 225-54,자양동 225-74,5,199,198.643,10,지명·자연마을이름,기타,2010.5.28,아차산로에서 분기되는 도로,478
광진구,길,시군구,주도로,아차산로32길,Achasan-ro 32-gil,2010.6.3,자양동 7-6,자양동 5-5,5,243,243.064,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,311
광진구,길,시군구,주도로,자양로16길,Jayang-ro 16-gil,2010.6.3,자양동 216-25,자양동 216-9,5,181,180.996,10,행정구역 명칭,일련번호,2010.5.28,자양로에서 분기되는 도로,500
광진구,길,시군구,주도로,아차산로28길,Achasan-ro 28-gil,2010.6.3,자양동 8-4,자양동 9-33,5,243,242.603,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,310
광진구,길,시군구,주도로,아차산로24길,Achasan-ro 24-gil,2010.6.3,자양동 17-14,자양동 13-9,5,243,243.37,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,309
광진구,길,시군구,주도로,면목로5길,Myeonmok-ro 5-gil,2010.6.3,군자동 48-9,군자동 161-1,5,303,302.539,10,행정구역 명칭,일련번호,2010.5.28,면목로에서 분기되는 도로,155
광진구,길,시군구,주도로,용마산로8마길,Yongmasan-ro 8ma-gil,2010.6.3,중곡동 143-26,중곡동 143-94,5,175,175.428,10,지명·자연마을이름,기타,2010.5.28,용마산로에서 분기되는 도로,396
광진구,길,시군구,주도로,면목로3길,Myeonmok-ro 3-gil,2010.6.3,군자동 48-14,군자동 159-2,5,233,232.865,10,행정구역 명칭,일련번호,2010.5.28,면목로에서 분기되는 도로,156
광진구,길,시군구,주도로,용마산로8라길,Yongmasan-ro 8ra-gil,2010.6.3,중곡동 147-74,중곡동 143-84,5,178,178.363,10,지명·자연마을이름,기타,2010.5.28,용마산로에서 분기되는 도로,463
광진구,길,시군구,주도로,면목로16길,Myeonmok-ro 16-gil,2010.6.3,중곡동 199-27,중곡동 196-9,5,107,107.499,10,행정구역 명칭,일련번호,2010.5.28,면목로에서 분기되는 도로,558
광진구,길,시군구,주도로,자양로28가길,Jayang-ro 28ga-gil,2010.6.3,구의동 236-8,구의동 236-57,5,171,171.389,10,행정구역 명칭,기타,2010.5.28,자양로에서 분기되는 도로,499
광진구,길,시군구,주도로,용마산로27길,Yongmasan-ro 27-gil,2010.6.3,중곡동 29-29,중곡동 29-41,5,217,217.38,10,지명·자연마을이름,일련번호,2010.5.28,용마산로에서 분기되는 도로,45
광진구,길,시군구,주도로,뚝섬로32가길,Ttukseom-ro 32ga-gil,2010.6.3,자양동 48-53,자양동 48-38,5,79,79.321,10,지명·자연마을이름,기타,2010.5.28,뚝섬로에서 분기되는 도로,1373
광진구,길,시군구,주도로,뚝섬로31가길,Ttukseom-ro 31ga-gil,2010.6.3,자양동 553-202,자양동 553-9,5,126,126.347,10,지명·자연마을이름,기타,2010.5.28,뚝섬로에서 분기되는 도로,482
광진구,길,시군구,주도로,뚝섬로30가길,Ttukseom-ro 30ga-gil,2010.6.3,자양동 47-1,자양동 52-89,5,143,142.691,10,지명·자연마을이름,기타,2010.5.28,뚝섬로에서 분기되는 도로,2735
광진구,길,시군구,주도로,뚝섬로29길,Ttukseom-ro 29-gil,2010.6.3,자양동 553-15,자양동 553-396,5,186,185.656,10,지명·자연마을이름,일련번호,2010.5.28,뚝섬로에서 분기되는 도로,339
광진구,길,시군구,주도로,아차산로69길,Achasan-ro 69-gil,2010.6.3,광장동 425-2,광장동 413-9,5,213,212.678,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,144
광진구,길,시군구,주도로,아차산로53길,Achasan-ro 53-gil,2010.6.3,구의동 246-40,구의동 248-10,5,472,472.18,10,지명·자연마을이름,일련번호,2010.5.28,아차산로에서 분기되는 도로,381
광진구,길,시군구,주도로,용마산로28다길,Yongmasan-ro 28da-gil,2010.6.3,중곡동 176-21,중곡동 176-111,5,119,120.739,10,지명·자연마을이름,기타,2010.5.28,용마산로에서 분기되는 도로,76
광진구,길,시군구,주도로,강변역로2길,Gangbyeonyeok-ro 2-gil,2010.6.3,구의동 587-21,구의동 587-56,5,204,203.557,10,지명·자연마을이름,일련번호,2010.5.28,강변역로에서 분기되는 도로,84
광진구,길,시군구,주도로,군자로6길,Gunja-ro 6-gil,2010.6.3,화양동 127-3,화양동 84-3,5,304,304.298,10,행정구역 명칭,일련번호,2010.5.28,군자로에서 분기되는 도로,329
광진구,길,시군구,주도로,구의로14길,Guui-ro 14-gil,2010.6.3,구의동 227-6,구의동 227-22,5,52,51.694,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,2728
광진구,길,시군구,주도로,구의로1길,Guui-ro 1-gil,2010.6.3,구의동 221-5,구의동 242-19,5,257,256.742,10,행정구역 명칭,일련번호,2010.5.28,구의로에서 분기되는 도로,496
광진구,길,시군구,주도로,긴고랑로46나길,Gingorang-ro 46na-gil,2010.6.3,중곡동 73-37,중곡동 73-67,5,126,125.859,10,지명·자연마을이름,기타,2010.5.28,긴고랑로에서 분기되는 도로,513
광진구,길,시군구,주도로,군자로11길,Gunja-ro 11-gil,2010.6.3,군자동 346-37,군자동 347-13,5,80,79.622,10,행정구역 명칭,일련번호,2010.5.28,군자로에서 분기되는 도로,210
광진구,길,시군구,주도로,광나루로16길,Gwangnaru-ro 16-gil,2010.6.3,화양동 18-9,화양동 19-27,5,224,223.671,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,516
광진구,길,시군구,주도로,긴고랑로49길,Gingorang-ro 49-gil,2010.6.3,중곡동 72-69,중곡동 72-86,5,148,147.898,10,지명·자연마을이름,일련번호,2010.5.28,긴고랑로에서 분기되는 도로,402
광진구,길,시군구,주도로,군자로13길,Gunja-ro 13-gil,2010.6.3,군자동 102-43,군자동 342-10,5,191,191.468,10,행정구역 명칭,일련번호,2010.5.28,군자로에서 분기되는 도로,213
광진구,길,시군구,주도로,군자로15길,Gunja-ro 15-gil,2010.6.3,군자동 111-1,군자동 143-13,5,254,253.897,10,행정구역 명칭,일련번호,2010.5.28,군자로에서 분기되는 도로,171
광진구,길,시군구,주도로,군자로17길,Gunja-ro 17-gil,2010.6.3,군자동 51-24,군자동 471-12,5,225,225.02,10,행정구역 명칭,일련번호,2010.5.28,군자로에서 분기되는 도로,2719
광진구,길,시군구,주도로,광나루로17길,Gwangnaru-ro 17-gil,2010.6.3,군자동 361-23,군자동 369-9,5,175,175.141,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,207
광진구,길,시군구,주도로,군자로4길,Gunja-ro 4-gil,2010.6.3,화양동 64-2,화양동 51-5,5,151,150.997,10,행정구역 명칭,일련번호,2010.5.28,군자로에서 분기되는 도로,328
광진구,길,시군구,주도로,군자로9길,Gunja-ro 9-gil,2010.6.3,군자동 360-24,군자동 360-4,5,129,129.083,10,행정구역 명칭,일련번호,2010.5.28,군자로에서 분기되는 도로,204
광진구,길,시군구,주도로,광나루로43길,Gwangnaru-ro 43-gil,2010.6.3,구의동 125-11,구의동 120,5,229,218.392,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,2723
광진구,길,시군구,주도로,광나루로30다길,Gwangnaru-ro 30da-gil,2010.6.3,구의동 641-4,구의동 646-5,5,183,182.808,10,지명·자연마을이름,기타,2010.5.28,광나루로에서 분기되는 도로,356
광진구,길,시군구,주도로,긴고랑로31길,Gingorang-ro 31-gil,2010.6.3,중곡동 56-17,중곡동 150-145,5,256,256.124,10,지명·자연마을이름,일련번호,2010.5.28,긴고랑로에서 분기되는 도로,57
광진구,길,시군구,주도로,긴고랑로37길,Gingorang-ro 37-gil,2010.6.3,중곡동 62-35,중곡동 147-108,5,219,218.756,10,지명·자연마을이름,일련번호,2010.5.28,긴고랑로에서 분기되는 도로,399
광진구,길,시군구,주도로,구의강변로7길,Guuigangbyeon-ro 7-gil,2010.6.3,구의동 217-25,구의동 218-35,5,94,93.557,10,지명·자연마을이름,일련번호,2010.5.28,구의강변로에서 분기되는 도로,386
광진구,길,시군구,주도로,긴고랑로20길,Gingorang-ro 20-gil,2010.6.3,중곡동 340-34,중곡동 141-34,5,451,450.663,10,지명·자연마을이름,일련번호,2010.5.28,긴고랑로에서 분기되는 도로,428
광진구,길,시군구,주도로,광나루로20길,Gwangnaru-ro 20-gil,2010.6.3,화양동 111-256,화양동 499-53,5,251,251.322,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,331
광진구,길,시군구,주도로,광나루로26길,Gwangnaru-ro 26-gil,2010.6.3,화양동 495-9,화양동 478-3,5,219,218.525,10,지명·자연마을이름,일련번호,2010.5.28,광나루로에서 분기되는 도로,334
광진구,길,시군구,주도로,광나루로22가길,Gwangnaru-ro 22ga-gil,2010.6.3,화양동 499-23,화양동 495-23,5,146,145.935,10,지명·자연마을이름,기타,2010.5.28,광나루로에서 분기되는 도로,477
광진구,길,시군구,주도로,천호대로145길,Cheonho-daero 145-gil,2010.6.3,광장동 244-28,광장동 245-12,6,97,96.901,10,행정구역 명칭,일련번호,2010.5.28,천호대로에서 분기되는 도로,145
