gid,max,mean
다사612483,9.275792121887207,1.5900999450683593
다사612486,11.182414054870605,2.9704522705078125
다사617488,1.6755108833312988,0.5594826889038086
다사626514,2.0540215969085693,0.9440742492675781
다사650495,4.429104328155518,1.6129061889648437
다사628520,1.1831344366073608,0.5342590713500976
다사643513,38.324951171875,23.4139501953125
다사653498,2.6889760494232178,0.21340251922607423
다사614492,19.04317855834961,5.269340209960937
다사652498,3.7528276443481445,0.776671142578125
다사627512,5.995390892028809,2.991796569824219
다사633524,9.030686378479004,4.985264282226563
다사630513,4.957069396972656,2.5462295532226564
다사633481,3.894794225692749,1.3120730590820313
다사633519,8.857464790344238,3.8946463012695314
다사622500,4.995244979858398,2.8369790649414064
다사630482,0.8563417196273804,0.48735015869140624
다사631518,2.2912352085113525,0.8075048065185547
다사630525,15.732841491699219,2.653709716796875
다사634507,4.372125625610352,1.7705986022949218
다사641508,15.668840408325195,8.410961303710938
다사624511,0.43019339442253113,0.25543573379516604
다사619481,0.722701907157898,0.3413185882568359
다사634505,5.13078498840332,2.7015142822265625
다사632505,3.051591396331787,0.42934444427490237
다사633491,0.9428627490997314,0.35746757507324217
다사636493,5.426154613494873,1.6902330017089844
다사638492,2.568530797958374,0.8643209838867187
다사621502,11.037363052368164,3.2038983154296874
다사634488,2.4876492023468018,1.2343123626708985
다사632521,9.425086975097656,2.91650634765625
다사632486,28.862247467041016,10.969102783203125
다사650496,3.8438127040863037,2.330796356201172
다사626495,1.5723494291305542,0.616782341003418
다사630495,4.972268104553223,3.0828118896484376
다사628523,8.030967712402344,2.066355438232422
다사641489,1.8434289693832397,1.081450424194336
다사621493,1.784156084060669,1.1711717987060546
다사645492,3.996173858642578,1.797388153076172
다사638520,39.115753173828125,24.5513623046875
다사620498,7.008986473083496,2.8007733154296877
다사633514,3.075967788696289,2.1802940368652344
다사638504,6.9221110343933105,2.898677978515625
다사617490,6.420581817626953,1.181575469970703
다사632484,2.0065417289733887,1.1472495269775391
다사628484,1.1022205352783203,0.5957840728759766
다사640500,13.840727806091309,5.257626953125
다사635494,3.6295394897460938,1.5727207946777344
다사624509,5.044898986816406,2.0921372985839843
다사627510,1.6405138969421387,0.6337272262573242
다사616489,0.7120091915130615,0.43892513275146483
다사621486,0.6806063055992126,0.2395365333557129
다사641507,12.46851634979248,7.8758544921875
다사631513,5.2661614418029785,1.5961381530761718
다사637506,5.534381866455078,3.164975280761719
다사638489,8.171662330627441,1.9883059692382812
다사644504,36.15174865722656,23.58881591796875
다사631505,9.605271339416504,1.86201416015625
다사626488,6.945901870727539,4.3009732055664065
다사618498,2.4609198570251465,1.129316635131836
다사636492,1.9274423122406006,0.8636663818359375
다사654499,10.368668556213379,2.8769488525390625
다사622498,11.637517929077148,3.906773986816406
다사648499,10.084505081176758,3.275765075683594
다사618490,7.593979835510254,2.2467582702636717
다사640511,29.909074783325195,9.169443359375
다사637502,4.100224018096924,1.6693482971191407
다사633504,4.013056755065918,2.377850341796875
다사627481,0.3939068913459778,0.13285038948059083
다사620485,7.517647743225098,1.7562626647949218
다사634509,8.626243591308594,3.8485223388671876
다사631516,1.2736742496490479,1.2440213775634765
다사621503,8.235725402832031,1.4158648681640624
다사632488,6.883784294128418,1.542548828125
다사643493,12.485329627990723,4.376198425292968
다사632478,3.1062099933624268,1.364058074951172
다사631486,18.203540802001953,7.667762451171875
다사621497,9.138189315795898,3.5173220825195313
다사625508,3.8983640670776367,1.868358154296875
다사627477,11.83620834350586,5.021212463378906
다사615481,14.140646934509277,5.0071435546875
다사640501,10.890520095825195,6.6384521484375
다사638507,4.116596221923828,1.7551139831542968
다사630516,1.2736732959747314,0.5298936462402344
다사620496,3.2364542484283447,2.5531861877441404
다사630508,3.67728328704834,1.2885174560546875
다사647493,4.789113521575928,2.121703796386719
다사626482,1.1918507814407349,0.7332298278808593
다사628478,1.163492202758789,0.7708623504638672
다사614482,11.241971969604492,3.926373291015625
다사623496,5.002287864685059,2.344989013671875
다사638511,8.334744453430176,4.128863830566406
다사625486,1.81246018409729,1.5357035827636718
다사644487,1.1000826358795166,0.8537515258789062
다사622508,4.46550178527832,1.1681550598144532
다사626515,1.1462610960006714,0.220322322845459
다사635514,6.118319034576416,3.379250793457031
다사623506,3.856001138687134,2.779966125488281
다사625481,0.32632172107696533,0.2874507713317871
다사628511,4.32290506362915,2.502213439941406
다사635493,3.2178146839141846,1.5610267639160156
다사632477,3.2477877140045166,1.8454949951171875
다사625507,4.100343227386475,0.7089456176757812
다사632492,12.863429069519043,3.011383056640625
다사639485,3.4041128158569336,1.2234304809570313
다사624506,5.203455924987793,3.234902648925781
다사632506,8.539785385131836,3.2411187744140624
다사626520,12.930333137512207,4.312918701171875
다사630511,3.5095362663269043,2.3914039611816404
다사643492,2.2704989910125732,1.1799757385253906
다사618500,0.9878465533256531,0.32986473083496093
다사630486,10.066192626953125,7.00160888671875
